type,room_id,sender,origin_server_ts,event_id,user_id,content.org.matrix.msc1767.text,content.body,content.msgtype,content.info.size,content.file.v,content.file.key.alg,content.file.key.ext,content.file.key.k,content.file.key.key_ops,content.file.key.kty,content.file.iv,content.file.hashes.sha256,content.file.url,content.to,content.from_device,content.methods,content.format,content.formatted_body,content.m.relates_to.m.in_reply_to.event_id,content.info.mimetype,content.info.w,content.info.h,content.info.xyz.amorgan.blurhash,content.info.thumbnail_info.w,content.info.thumbnail_info.h,content.info.thumbnail_info.mimetype,content.info.thumbnail_info.size,content.info.thumbnail_file.v,content.info.thumbnail_file.key.alg,content.info.thumbnail_file.key.ext,content.info.thumbnail_file.key.k,content.info.thumbnail_file.key.key_ops,content.info.thumbnail_file.key.kty,content.info.thumbnail_file.iv,content.info.thumbnail_file.hashes.sha256,content.info.thumbnail_file.url,content.info.thumbnail_file.mimetype,content.file.mimetype,content.org.matrix.msc1767.message,timestamp_utc,content.body_translated,content.org.matrix.msc1767.text_translated
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646678564740,$dVY69X3WWR-49IrthMD_B-WnmJzo-3JolLow28QdTh0,@saint:matrix.mtololo.com,не качается,не качается,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 11:42:44,Not swinging,Not swinging
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646678568099,$iQkhjkIO7NP7Xzp7po1dsq_TUtRmzDMl_UqSm7jM85E,@saint:matrix.mtololo.com,со стороны терпилы не чекал,со стороны терпилы не чекал,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 11:42:48,From the side of the endo,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646678574748,$GkPkUh_oKPigWlHPNB9HLHzi-oG4M9pnmf-yjaayOmA,@saint:matrix.mtololo.com,нам же тоже качать файлы надо,нам же тоже качать файлы надо,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 11:42:54,we also need to download files,we also need to download files
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646678576997,$ZSxtQlWCDFVUnmMVc9FXacjb8sNte0jNj2vYduOWNbs,@saint:matrix.mtololo.com,дешить то как,дешить то как,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 11:42:56,Dip the way,Dip the way
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646678582785,$p5FNoNbnUNvtfCBq3aHDC4Na2v3p0lt51vO9yO_IspI,@killanas:matrix.mtololo.com,,Да согл,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 11:43:02,Yes Gogl,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646678589174,$L6xiRoTsxkajL-nHmHxZNYYE-67I8I8JTJJjCXPYCdU,@killanas:matrix.mtololo.com,,Ещё раз гляну,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 11:43:09,I'll look again,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646679131563,$iTCZC2rCgGpDOT3_SrXvM-zIbGHvcvm-AV9NbuoGOvM,@killanas:matrix.mtololo.com,,Действительно бага,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 11:52:11,Really a bug,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646679168667,$8eb7cO82Et0gs_k7tZ2OpAyobQCRNaJHr3Ex2SyAFIY,@killanas:matrix.mtololo.com,,Бюджет после фикса косяков ?),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 11:52:48,Budget after a fixation of jambs?),
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646685956975,$KVlms6tB6bfiCxEaILkHM3wqTtOvoklZYWPr1PWwOTI,@saint:matrix.mtololo.com,15 как и был,15 как и был,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 13:45:56,15 as it was,15 as it was
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646685997427,$zkhlExCGDd6UCoUxAyjgE-d3y8al8Nek7RG3S_GX6RY,@killanas:matrix.mtololo.com,"а, круто)","а, круто)",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 13:46:37,"Ah, cool)","Ah, cool)"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646686011422,$3qm7cad5lGDQ_ozumsdoAmQzI6eFuxOE9FuHN9Wujew,@killanas:matrix.mtololo.com,завтра тогда думаю все подправим уже,завтра тогда думаю все подправим уже,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 13:46:51,Tomorrow then I think everything will be corrected already,Tomorrow then I think everything will be corrected already
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646686018488,$-kdRyK0xlpX_YPdxIN72buoZ6K1e4TBrX3zkGL0dPnY,@saint:matrix.mtololo.com,ну отпиши если что,ну отпиши если что,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 13:46:58,"Well, write off if that","Well, write off if that"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646686023354,$lCxBHMXzrQg85LztuaoIXMsIBcQI2HYZZreZqo5anDM,@saint:matrix.mtololo.com,завтра правда весь день не будет меня,завтра правда весь день не будет меня,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 13:47:03,"True, tomorrow all day will not be me","True, tomorrow all day will not be me"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646686026342,$iENaSbuVr8heCD6xEi5DVXq1Cp2LD3-13lHK75fqPpo,@saint:matrix.mtololo.com,вечером мб зайду ток,вечером мб зайду ток,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 13:47:06,In the evening MB will come current,In the evening MB will come current
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646686042304,$zQsJU1SRCipv2KNMYYRQVMIRLZAEmVYMbml4Waoiul4,@killanas:matrix.mtololo.com,принял,принял,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07 13:47:22,Accepted,Accepted
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646760327917,$Are_mVcHAzmIowM7L09jyFX8N9oGn8GVWxapDCMr4fo,@killanas:matrix.mtololo.com,Привет,Привет,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 10:25:27,Hi,Hi
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646760329644,$YKJDRDSilJ21RN6XoKh4LJqIR0AfL-CQ8wOlQq7T5Ko,@killanas:matrix.mtololo.com,,"1.  Капча
2. Пофиксить ссылки на скачивание
3. Пофиксить то, что сообщение обновляются у админа",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<ol>
<li>Капча</li>
<li>Пофиксить ссылки на скачивание</li>
<li>Пофиксить то, что сообщение обновляются у админа</li>
</ol>
",,,,,,,,,,,,,,,,,,,,,"[{'body': '1.  Капча\n2. Пофиксить ссылки на скачивание\n3. Пофиксить то, что сообщение обновляются у админа', 'mimetype': 'text/plain'}, {'body': '<ol>\n<li>Капча</li>\n<li>Пофиксить ссылки на скачивание</li>\n<li>Пофиксить то, что сообщение обновляются у админа</li>\n</ol>\n', 'mimetype': 'text/html'}]",2022-03-08 10:25:29,"1. Kapcha 
 2. Fent linking links 
 3. Fent that the message is updated by the admin",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646760333818,$205X1F_OCyATl8HhKIqw7G9y9Ip3cc_jSQwr7R6mFoM,@killanas:matrix.mtololo.com,Пофиксил вроде,Пофиксил вроде,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 10:25:33,I seemed like,I seemed like
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765379492,$OdT_N2Abi2O4iZ18ABQh_RWikvNxNtMqWPIDI6PNn1Y,@saint:matrix.mtololo.com,привет,привет,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:49:39,Hey,Hey
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765383359,$BXJY9rtfsjTL-HRe0XuQn_6vzGaG3jvRuAhpIqEYecw,@saint:matrix.mtololo.com,ну скинь гляну,ну скинь гляну,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:49:43,"Well, take a look at","Well, take a look at"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646765439471,$9O8eStXQNkYYQXQ80TP9IrbNT8CvJcXy8a6OkWz_wTw,@killanas:matrix.mtololo.com,"Терпильский линк:
http://ruzcng4pljccqamzndg5r4nazgtwimhvrzzp4qvhw3uqhxr635hwkfyd.onion/
Админка для чата:
http://gncsf7p5jmjc3s2lzy7ahlcjmffyl5ixa5jllsqi7yx7oixiw5gdsoad.onion
Панель суперадмина:
http://gncsf7p5jmjc3s2lzy7ahlcjmffyl5ixa5jllsqi7yx7oixiw5gdsoad.onion/admin

admin1
pB?=^gbp#N?{T<65","Терпильский линк:
http://ruzcng4pljccqamzndg5r4nazgtwimhvrzzp4qvhw3uqhxr635hwkfyd.onion/
Админка для чата:
http://gncsf7p5jmjc3s2lzy7ahlcjmffyl5ixa5jllsqi7yx7oixiw5gdsoad.onion
Панель суперадмина:
http://gncsf7p5jmjc3s2lzy7ahlcjmffyl5ixa5jllsqi7yx7oixiw5gdsoad.onion/admin

admin1
pB?=^gbp#N?{T<65",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:50:39,"Terpil Link: 
 http://ruzcng4pljccamzndg5r4nazgtwimhvrzzp4qvhw3uqhxr635hwkfyd.onion/ 
 Chat admiremine: 
 http://gncsf7p5jmjc3s2lzy7ahlcjmffyl5ixa5jllsqi7yixiw5gdsooad.onion 
 Superdmin panel: 
 http://gncsf7p5jmjc3s2lzy7ahlcjmffyl5ixa5jllsqi7yixiw5gdsooad.onion/admin 

 Admin1 
 pb? =^gbp#n? {t <65","Terpil Link: 
 http://ruzcng4pljccamzndg5r4nazgtwimhvrzzp4qvhw3uqhxr635hwkfyd.onion/ 
 Chat admiremine: 
 http://gncsf7p5jmjc3s2lzy7ahlcjmffyl5ixa5jllsqi7yixiw5gdsooad.onion 
 Superdmin panel: 
 http://gncsf7p5jmjc3s2lzy7ahlcjmffyl5ixa5jllsqi7yixiw5gdsooad.onion/admin 

 Admin1 
 pb? =^gbp#n? {t <65"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765654461,$QFBSNxu_Z4Nj8-jH8u6C5XoyT3I9-xW3H9e-qMoWFHI,@saint:matrix.mtololo.com,не могу писать,не могу писать,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:54:14,I can't write,I can't write
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765656611,$LqEOX2SbbYU3C64y-bl-MsDqUhJ642ZQ7nJnGrloPpI,@saint:matrix.mtololo.com,со стороны админга,со стороны админга,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:54:16,From the adding side,From the adding side
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765658742,$HpCjZB8q9o1WvP_6cW51-n7IAx--qm-BBmorqxwLfRA,@saint:matrix.mtololo.com,и скинуть файл,и скинуть файл,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:54:18,And throw off the file,And throw off the file
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765661805,$PjhUzNCqvgcOi9trvPMBa4OFFjf9NnvV0W_2KtMovUU,@saint:matrix.mtololo.com,со стороны терпил работает,со стороны терпил работает,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:54:21,Counted from the side,Counted from the side
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765671203,$FaaHuQhTOZqJicr7vqHbmCPh0-gdKiqBDLwhkOTBLZM,@saint:matrix.mtololo.com,а так все норм,а так все норм,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:54:31,And so all the norms,And so all the norms
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765674516,$UHL_C_VF6vXUJ2FKsXWvnzQU_--K_LPHTTsdknPVl1Y,@saint:matrix.mtololo.com,кош бтк скиньте,кош бтк скиньте,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:54:34,Throw away the BTK,Throw away the BTK
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646765680462,$DX2u5nUjzMvE4YM93mBNUqrFxqf4oBLoPtTLAhRk8xc,@saint:matrix.mtololo.com,и ставьте с поправками на битвпс,и ставьте с поправками на битвпс,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 11:54:40,And put with amendments to Batvps,And put with amendments to Batvps
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646765920025,$g8XdTSFhffUTt9hFoT-70yINVeGwcYwghpVQt0DOnVI,@killanas:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> со стороны админга

Странно, чекал. Чекну еще раз",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$LqEOX2SbbYU3C64y-bl-MsDqUhJ642ZQ7nJnGrloPpI?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br>со стороны админга</blockquote></mx-reply>Странно, чекал. Чекну еще раз",$LqEOX2SbbYU3C64y-bl-MsDqUhJ642ZQ7nJnGrloPpI,,,,,,,,,,,,,,,,,,,,"[{'body': '> <@saint:matrix.mtololo.com> со стороны админга\n\nСтранно, чекал. Чекну еще раз', 'mimetype': 'text/plain'}, {'body': '<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$LqEOX2SbbYU3C64y-bl-MsDqUhJ642ZQ7nJnGrloPpI?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br>со стороны админга</blockquote></mx-reply>Странно, чекал. Чекну еще раз', 'mimetype': 'text/html'}]",2022-03-08 11:58:40,"> <@sain: matrix.mtololo.com> from the adding side 

 Strange, mocked. Check again",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646765925946,$eRqFaGpGBfSLVCiGXOWJV04SMJzmvmcDb6-0qOaYSoI,@killanas:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> и ставьте с поправками на битвпс

принял",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$DX2u5nUjzMvE4YM93mBNUqrFxqf4oBLoPtTLAhRk8xc?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br>и ставьте с поправками на битвпс</blockquote></mx-reply>принял",$DX2u5nUjzMvE4YM93mBNUqrFxqf4oBLoPtTLAhRk8xc,,,,,,,,,,,,,,,,,,,,"[{'body': '> <@saint:matrix.mtololo.com> и ставьте с поправками на битвпс\n\nпринял', 'mimetype': 'text/plain'}, {'body': '<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$DX2u5nUjzMvE4YM93mBNUqrFxqf4oBLoPtTLAhRk8xc?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br>и ставьте с поправками на битвпс</blockquote></mx-reply>принял', 'mimetype': 'text/html'}]",2022-03-08 11:58:45,"> <@sain: matrix.mtololo.com> and put with amendments to Batvps 

 Accepted",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646766173868,$TbZPvpqdQnPSmYJ6TpBin0CB--CfA5j2TvKeVhq6cYw,@killanas:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> кош бтк скиньте

Сеть не обновлена, как всегда. Буквально 30 мин",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!DTMpRbjomxkKtLtZFs:matrix.mtololo.com/$UHL_C_VF6vXUJ2FKsXWvnzQU_--K_LPHTTsdknPVl1Y?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br />кош бтк скиньте</blockquote></mx-reply>Сеть не обновлена, как всегда. Буквально 30 мин",$UHL_C_VF6vXUJ2FKsXWvnzQU_--K_LPHTTsdknPVl1Y,,,,,,,,,,,,,,,,,,,,,2022-03-08 12:02:53,"> <@sain: matrix.mtololo.com> Kosh BTK throw off 

 The network is not updated, as always. Literally 30 min",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646766467738,$il8LCU_or-sb7JggizxGd0OIJ_v_xgAHR8DOvT58E2o,@saint:matrix.mtololo.com,и по кобальту нет новостей?,и по кобальту нет новостей?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 12:07:47,And there is no news on cobalt?,And there is no news on cobalt?
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646766496839,$3m2YRdYDpuvsjQOK03qGGwxiANRX3bYehAh2BYsY9NI,@killanas:matrix.mtololo.com,,По кобе пока нечем порадовать ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 12:08:16,There is nothing to please Kobe yet,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646766511663,$z-ASKEdLJjQTN0_Cc0MoxSSUpIYB3l9AMu_oOKDb8fA,@saint:matrix.mtololo.com,давай кош,давай кош,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 12:08:31,Come on kosh,Come on kosh
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646767990930,$-CASXv82SPyLejcbJr1EuYbOHaIn0AkfQ4-hDtnjotk,@killanas:matrix.mtololo.com,,bc1q8svd69626nauxh2gvvyp8tndet8fntfph4jnz4,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 12:33:10,BC1Q8SVD69626NAUXH2GVVYP8TNDET8FNTFPH4JNZ4,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646768070890,$LMt4JiHQPM8JX6HTBZem7JSPBbN0JfqFkRwTAzoIyA4,@killanas:matrix.mtololo.com,,Разбирался с кошельком. Не так часто пользуюсь ),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 12:34:30,I sorted it out with a wallet. I do not use it often),
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646768183070,$EDsjY4NQRjNPCl_okNBkOmbbqK6eUoqynLedAGVWb-U,@killanas:matrix.mtololo.com,,Спасибо ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08 12:36:23,Thanks,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865700177,$Pe8HpEeaBJGF33PIcx4r3lZNCAZnmS3QDZ_aPlEHJw4,@saint:matrix.mtololo.com,привет,привет,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:41:40,Hey,Hey
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865701723,$2Hx8wUO6s6bgO4zYA00GWiNiZa7dR3ttmkGidr-xiX8,@saint:matrix.mtololo.com,чат готов?,чат готов?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:41:41,The chat is ready?,The chat is ready?
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865704809,$1Bk5m_0NJg-8zTnoAK-eISRqqqVHZB6W9XnJFIrEY7k,@saint:matrix.mtololo.com,таргет ставить будем,таргет ставить будем,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:41:44,We will put Target,We will put Target
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865707912,$8pk8THWtazsu5qazgqVtD7qsF7ImioAjOEC7iir_wV0,@saint:matrix.mtololo.com,дай сыллку для записки,дай сыллку для записки,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:41:47,Give me a link for a note,Give me a link for a note
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646865782729,$1vLt-o_5QZsHKjDkkUTh9Tkrz_EM8p6vAhFN6dEWySg,@killanas:matrix.mtololo.com,,Привет ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:02,Hi,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646865786011,$3TMUrIWkEuY-pN2q4CLrwpGPpy_Joxpq51jlcb11HA0,@killanas:matrix.mtololo.com,,Да,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:06,Yes,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646865790229,$XnbwkqyZPNZVvGPLagj-317hUDGCcD4bpWUJZDEeCeA,@killanas:matrix.mtololo.com,,Ну ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:10,Well,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865796137,$lxwQu2eMMP-Mm1S99HrUNbkMqPIcO88FsVX1NLnPMkE,@saint:matrix.mtololo.com,тот можно юзать?,тот можно юзать?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:16,You can use it?,You can use it?
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646865796769,$YlvRLwqi1vZxpPCbCKcRBqNo9Lpwe1Hf90D_lf2Ud5k,@killanas:matrix.mtololo.com,,Точнее пофикщенв крайние баги ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:16,"More precisely, the extreme bugs",
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646865806050,$vRxI_PAE87zagY09Ij_KGqIhiAGZzt89GlnedSSM5ng,@killanas:matrix.mtololo.com,,Но на новый хост деплой не сделали ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:26,But they did not make a wiser to the new host,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865812853,$RONY1Qk3WBKRlzrz4Uh0v8RCjk4NbaXZicgXa8RT_hQ,@saint:matrix.mtololo.com,ну ща где стоит?,ну ща где стоит?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:32,"Well, where is it?","Well, where is it?"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865816605,$SxKH2hwSWOTwevq5_pUtwOq6T27i5XJ_K1Rk4nqjo-A,@saint:matrix.mtololo.com,в норм месте?,в норм месте?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:36,In the normal place?,In the normal place?
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646865817505,$o2RoM0JnFCwQW4BoeBiKVx2Wg5rViG-6_Y2c3H9LZmk,@killanas:matrix.mtololo.com,,По 0орощемк ещё норм пентест нужно ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:37,0or -shaped pentest norms you need,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@killanas:matrix.mtololo.com,1646865826468,$Q2GXQsBE33BU_UUyM-_LLeKfWPIxP8RI3mG8I46Llow,@killanas:matrix.mtololo.com,,На бит впс,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:46,On the bite of the VPS,
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865831239,$OuI-3okKC4KO7IZ_9C4Awf1FBo9Wh7AquAMMBAUyk08,@saint:matrix.mtololo.com,а ок,а ок,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:51,and approx,and approx
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865834236,$l-ChtzNZIqmg5a3_XZ5yhhLYqzxPD2v30NltcwmjfcY,@saint:matrix.mtololo.com,ну сделаем таргет первый,ну сделаем таргет первый,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:54,"Well, let's make a target first","Well, let's make a target first"
m.room.message,!DTMpRbjomxkKtLtZFs:matrix.mtololo.com,@saint:matrix.mtololo.com,1646865837866,$--9bYLJ9HT0x8-_QyYb7TqGLSp6bccVouAQKuYa0qpE,@saint:matrix.mtololo.com,тогда тестовый,тогда тестовый,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09 15:43:57,Then the test,Then the test
